Fly_Genesymbol	gut_control_1	gut_control_2	gut_control_3	gut_CG6295 RNAi-1_1	gut_CG6295 RNAi-1_2	gut_CG6295 RNAi-1_3		Rat_Genesymbol	IEC-6 cells_control_1	IEC-6 cells_control_2	IEC-6 cells_control_3	IEC-6 cells_ Liph_sh1_1	IEC-6 cells_ Liph_sh1_2	IEC-6 cells_ Liph_sh1_3	IEC-6 cells_ Liph_sh2_1	IEC-6 cells_ Liph_sh2_2	IEC-6 cells_ Liph_sh2_3
CG5167	180.2754209	196.4118044	165.7540565	125.2347922	133.849801	139.9994776		Fez2	10.10279955	10.94856646	11.89001737	11.57292207	12.16436816	7.420774107	9.562357207	9.481387363	9.399476875
CG5168	43.99566832	35.41038093	36.38706769	42.14912763	58.10976212	51.59797633		Fezf1	0	0.01431732	0	0.031574455	0.063314365	0	0	0.014024004	0
CG5171	5.996327744	7.551370966	8.622981926	5.184214962	6.764946673	6.4510418		Ffar1	0.033278116	0.031466463	0	0	0	0	0.030739642	0	0.031499345
CG5174	49.53298079	49.70976523	52.67413648	59.55230853	71.35615543	67.67662663		Ffar4	0.347166509	0.820667114	0.997649084	0.950168162	4.99011167	0.808808142	1.022181692	1.788575834	1.293901429
CG5177	17.64764976	19.44549691	16.39336015	14.79442043	17.7012443	12.62117893		Fga	0.010240291	0.038731246	0.030053541	0	0	0	0.037836622	0.047422211	0.048464651
CG5180	2.674067546	2.103055373	1.767860426	2.345465528	3.00650452	3.089866165		Fgb	0.314625945	0.21485951	0.017099529	0	0	0.116945398	0.145313051	0.080945283	0.215084039
CG5181	8.493998992	7.612001934	6.69632655	7.533052033	7.844580328	7.1245752		Fgd1	9.562017285	9.997832424	9.536576379	6.334274469	8.027278097	8.039016087	8.672810403	9.74370526	9.945295449
CG5188	4.718645401	3.876597538	3.112854952	3.948744905	4.398320721	5.128424635		Fgd2	0.038960795	0.022103867	0.022868684	0.024373192	0.024437052	0.037238389	0.007197769	0.00721701	0.014751311
CG5191	6.053525349	5.095271871	5.570372019	5.323951697	7.005105771	5.059896462		Fgd3	0	0.020493055	0	0.004519401	0	0	0.00400394	0.004014644	0.012308682
CG5194	0.528621831	0.123552956	0.100398483	3.593130651	0.257724172	1.855036773		Fgd4	1.366630435	2.306793233	2.809239653	2.252166559	2.804136017	3.554303989	2.282200845	1.524662763	2.637944671
CG5196	18.73591728	13.48650789	13.4681686	21.81136228	42.00071722	33.5448995		Fgd5	0	0	0	0.009951132	0	0.004561127	0	0	0
CG5199	2.770552791	1.707422136	1.853323602	6.17462798	3.369535708	4.618993045		Fgd6	2.429483653	3.378269313	3.625799749	8.009584464	4.239376974	6.970716385	2.612056564	1.931188843	2.964895803
CG5213	0.030388725	0	0	0	0	0		Fgf1	10.36494474	12.09713908	8.307562544	3.366647381	10.4749902	5.949346245	6.483829525	7.134292275	7.82769489
CG5214	121.8193492	121.469827	125.119523	113.6895811	104.998317	102.6354715		Fgf11	0.202483085	0.221690472	0.072978562	0.200005067	0.233950613	0.183345697	0.31501063	0.23688955	0.16139792
CG5217	0	0	0	0	0	0.02864554		Fgf12	0	0	0	0	0	0	0	0.002011955	0
CG5220	10.17217058	10.5818734	10.49496679	12.59475341	13.27513356	12.17809758		Fgf13	2.325613487	2.811588333	2.640735949	0.840010248	3.17782762	0.889120444	4.618660921	4.307914204	4.662050812
CG5235	0.765300406	0.507246181	0.267920628	2.299511619	1.11098987	2.068628518		Fgf17	0.120788882	0	0	0	0	0	0	0.074582204	0
CG5245	0.228954606	0.050837131	0.017212494	0.289888327	0.070695503	0.292244515		Fgf18	1.632315305	1.218515086	0.719052794	0.019905417	0.608705914	0.428813913	3.500568104	3.6955896	3.623223447
CG5246	254.7497712	462.6568762	427.895256	263.2948301	206.9528427	138.9123343		Fgf19	2.108627024	2.167210721	10.22442501	18.35297634	31.96226251	55.59895461	1.016232922	1.698249283	0.867790188
CG5250	0	0	0	0.027741082	0	0		Fgf2	0	0.112114759	0	0.030906295	0.030987272	0	0.054762552	0.027454473	0.05611596
CG5254	53.56051544	55.70846405	50.32773702	35.62561537	57.18191901	50.0821053		Fgf21	0	0.0454181	0.046989614	0.050081013	0	0.045909529	0.044369021	0.044487631	0.045465562
CG5255	0.745354956	0.902720611	0.79467486	1.479929069	0.972894651	1.526299551		Fgf22	0	0	0.023017569	0.049063743	0.049192294	0.022488496	0.086935551	0.021791988	0
CG5262	7.95096392	5.397763054	4.438410487	5.308330452	7.647372156	7.850089675		Fgf4	0	0.009321489	0	0	0	0	0	0	0
CG5267	0.085660057	0.038039956	0.038638835	0.081343146	0	0.038590257		Fgf7	0	0	0	0.033369602	0.05018555	0.107065314	0	0	0
CG5270	6.865226092	6.126899216	5.067003149	6.917098569	8.449786481	7.549836126		Fgf8	0	0	0	0	0	0.026927291	0	0	0
CG5273	17.21280831	16.83031264	18.21628145	20.87753622	28.92014249	24.80915357		Fgfbp1	0.014444458	0.150239155	0.042392069	0	0.090598757	0.041417661	0.026685253	0	0
CG5274	4.433277682	4.491478822	3.959257497	5.161837056	5.675030646	5.941455908		Fgfbp3	0.244851176	0.496117576	0.615940512	0.729402914	0.329091305	0.785660799	0.21001852	0.242976868	0.397308818
CG5276	10.09226545	11.05138876	9.391684937	10.75853638	11.70637029	12.66044569		Fgfr1	0.006274311	0	0	0.013083665	0.02623589	0	0	0.005811197	0
CG5280	0	0.055786791	0.113330133	0.02982307	0.087275965	0.028296913		Fgfr1op2	20.1800902	21.01265377	23.99650275	29.48099981	27.46748358	24.98230067	20.99649339	19.17082368	20.36350783
CG5281	0.11518702	0.017050767	0.017319205	0.036460691	0.053350342	0.017297431		Fgfr2	0	0	0	0.011889737	0	0	0	0	0
CG5282	0.120412614	0.106945773	0.108629466	0.076229545	0.223082569	0.144657191		Fgfr3	28.35380046	29.50652342	22.50224993	15.81756487	20.94710669	17.22551634	14.30543951	12.21652335	16.7730709
CG5285	0.472524574	0.363720797	0.255771007	0.329054953	0.233446188	0.482515614		Fgfr4	0	0	0	0	0.010106924	0	0	0	0
CG5287	27.62487309	26.95530315	25.13690736	27.36585603	47.53148806	36.39462749		Fgfrl1	4.015559288	3.466319619	3.564188604	3.704588227	4.763730165	3.385234514	4.209373784	4.460909696	4.025132655
CG5290	3.619966973	3.563966967	5.161960274	5.48392789	7.798069037	6.867584043		Fgg	0	0.033840937	0	0	0.037413034	0	0.016529635	0.033147646	0.033876301
CG5292	5.04138294	4.774086209	5.346219197	7.371201849	8.303872825	6.211866382		Fggy	0.378131833	0.392351829	0.327360976	0.380298523	0.304336326	0.399795477	0.454383145	0.542378365	0.532128943
CG5316	6.715264945	5.923384703	6.17224184	7.370495483	10.07639307	9.541996315		Fgl1	0	0.022983978	0	0.025343661	0	0.023232667	0.022453088	0.022513111	0
CG5321	1.583098905	2.41036546	2.10303799	2.279755904	1.966030024	2.257139794		Fgl2	0	0	0	0	0	0.007790331	0	0	0
CG5323	15.66102137	17.000508	16.41188222	24.11029537	32.01842671	33.13882871		Fgr	0	0	0	0	0	0	0	0	0
CG5335	60.22944969	70.64763831	98.46683706	73.84880933	74.81005906	71.99841536		Fh	68.51118887	65.07001464	71.23988511	48.98046814	60.23454651	58.29975139	35.53621399	37.66273794	34.64519051
CG5339	13.24619736	12.67485796	11.40884112	15.37917237	15.858773	15.51543239		Fhad1	0.122290012	0.152424754	0.07069257	0.01738693	0.063919112	0.037190277	0.256731047	0.185340495	0.173630113
CG5342	0.011905463	0	0.010740437	0.022610955	0.033085006	0		Fhdc1	2.32753411	2.16017524	2.769618046	11.92897266	5.058861688	6.151502354	2.127297327	2.423069972	2.150806655
CG5346	83.66169349	85.70134681	112.6451376	82.70597153	103.7935201	79.76624194		Fhit	0.019182608	0.009069156	0.028148874	0	0.010026455	0.045836424	0	0.044416791	0.036314532
CG5347	0	0.022729659	0.046175005	0.04860421	0	0.023058476		Fhl1	52.8654504	51.01308855	38.29549848	66.73433167	66.78659951	59.82144139	50.67423045	54.22174663	50.33568836
CG5348	0.058261732	0.103491582	0.052560447	0.027662791	0.040477	0.039370775		Fhl2	28.02546954	25.05642698	34.97270478	63.91565866	40.35513401	47.0368599	28.2423774	27.28582201	24.76474391
CG5355	59.63938908	61.16074831	55.54637927	80.90195047	103.4629937	99.48638876		Fhl3	32.26788714	30.7505347	33.86948183	27.97045645	28.41413043	37.05801709	11.92258982	10.19645281	11.09134307
CG5359	0.92118864	0.734249487	0.383558963	1.390651353	0.853320606	1.745127364		Fhl4	1.338519763	1.898476591	1.126730801	0.876301268	1.708383544	1.487611079	1.207662845	1.297383464	1.208044666
CG5361	13.75345417	14.63982797	15.11470103	12.76351139	12.66296328	13.42465706		Fhod1	7.486885267	6.828952427	5.719823648	6.464193056	4.76666722	5.967936006	5.557081751	5.585560553	5.569115051
CG5367	0	0	0.039766374	0.020929215	0	0.019858189		Fhod3	0	0	0	0	0	0	0	0.004984586	0.005094158
CG5376	1.182203724	0.81289324	1.066517501	0.905343201	0.989127598	0.859013417		Fibcd1	0	0	0.00627529	0.013376271	0.026822635	0	0	0	0
CG5377	15.79197492	15.78178486	16.36467222	11.94527016	10.66805297	10.44329965		Fibin	0	0	0	0	0.083141905	0	0.012244444	0	0.012547054
CG5379	0.042102122	0.14957383	0	0.019990175	0.312002179	0		Fibp	36.91882865	33.32432314	26.81038174	34.43295082	24.81030659	37.64228187	36.85725871	43.7352	35.73861092
CG5380	1.712541013	1.72048891	1.975519915	3.465748986	3.250759333	4.4772745		Ficd	14.23161454	15.1160216	13.68313861	11.46085055	14.0218707	13.79596763	12.21091389	12.87644002	14.18957281
CG5381	23.20236898	24.91832674	28.08617841	26.30467526	30.57780827	27.01009321		Fig4	6.534914841	6.251473425	5.187526077	3.322601099	3.686645962	4.22357299	6.38966486	6.682220388	6.129306896
CG5382	28.30807521	27.78617949	25.89763776	27.94158001	43.06398362	36.61824514		Figla	0	0.028706803	0	0	0	0	0	0	0
CG5390	6.409830141	3.90654868	6.600125299	6.674492504	8.087406596	7.926124769		Fign	0.016754185	0.026733529	0.038926829	0.009826055	0.058016154	0.023019412	0.013541646	0.005819077	0.013876315
CG5397	0.917356355	0.284218615	0.365678042	0.50646826	0.938700149	0.595882487		Fignl1	0.81775354	1.02361616	1.390458762	0.694276703	1.200866965	1.030969874	0.309343982	0.36066388	0.457054118
CG5399	1236.04054	1195.752986	1395.456725	1378.694105	1750.304792	1649.302827		Filip1	0.001013075	0.000957923	0.001982137	0.00422508	0.006354225	0.00580973	0.001871594	0.00750639	0.005753547
CG5404	6.491447482	7.5976479	9.780591531	10.26319604	8.806888451	8.28335255		Filip1l	8.641130647	9.707982189	8.979429266	12.41966809	12.5586378	5.306391695	15.94338856	15.40845023	15.97904628
CG5412	7.498656156	7.441957913	5.943221056	9.254098666	8.211698533	8.917300378		Fip1l1	24.64321976	24.22966938	24.30485993	26.12031909	26.11641189	25.06910568	22.52515194	22.87671627	20.43779133
CG5418	0.103565587	0.436918788	0.373724117	0.713010759	0.599596579	0.41991104		Fis1	72.77019766	56.18826818	54.76416705	58.85273498	49.83936952	60.33873586	98.64934159	116.3396121	86.05750404
CG5421	0.038159101	0.01694571	0.017212494	0.072472082	0.017673876	0.034381708		Fitm1	0	0	0.032024443	0.034131299	0.034220726	0.031288342	0	0	0
CG5432	0.015615789	0	0	0.014828819	0	0		Fitm2	4.480727147	4.511168328	5.08975535	9.280226126	5.325950363	6.77224694	8.489802923	8.781248259	7.773449838
CG5435	0.233329142	0.32565314	0.270638213	0.411487743	0.648416262	0.390430382		Fiz1	10.48139157	10.35742705	9.911123548	9.629124403	9.969354469	10.15035094	6.823194769	8.52350764	7.354134644
CG5439	4.774435836	3.744242262	3.390795443	7.170516148	5.536194218	6.071350903		Fjx1	11.84895646	11.00068738	10.3861577	11.17402236	6.814841112	7.668769577	9.2113634	10.31086558	8.991474682
CG5445	19.14874545	16.84779559	16.40770305	19.93637676	17.8923193	19.90931414		Fkbp10	61.7566973	59.16570382	51.82452489	60.40051847	63.8091819	51.39554642	60.5470804	66.16983775	63.68041141
CG5446	26.80833609	26.81393784	33.00240471	30.49573278	37.88219947	32.34586617		Fkbp11	4.06003542	3.721855216	3.431074534	2.861844649	2.949046892	2.004038089	6.461842457	7.229423013	5.953974386
CG5447	23.38030321	21.89166655	20.61073741	20.76555522	24.91365139	22.88984418		Fkbp14	11.56681614	11.39424565	8.600524097	8.260910813	9.53663688	9.001815887	19.64061195	19.12097941	19.97347841
CG5455	44.67495813	45.08384795	41.78284184	34.52849892	33.14697719	38.87703579		Fkbp15	13.78606051	14.25532964	14.35334192	14.73598167	13.2778673	14.0979421	17.10148523	17.61330111	17.05449736
CG5458	0.44167194	0.501241222	0.730494427	1.677654038	2.545710333	1.459152046		Fkbp1a	227.6908954	203.7814323	216.740425	284.5825695	248.0477907	249.9753971	161.2466467	175.8256409	149.4277552
CG5466	0.308915446	0.227062026	0.172977571	0.789003329	0.384830861	0.815811573		Fkbp1b	0.190647481	0.180268677	0.104224031	0.157851699	0.123095221	0.171500425	0.145027469	0.249283138	0.122073892
CG5482	38.33269227	39.04731004	36.57132717	38.74662553	48.12110463	47.4948763		Fkbp2	0.442892569	0.04187816	0.173308752	0.138532921	0	0.465644144	0.122732542	0.16408085	0.377297307
CG5484	24.23169352	26.76200857	21.40159887	23.87993186	35.28105063	30.72382831		Fkbp3	94.46166752	77.21021754	87.82383333	81.53284802	99.81501439	68.73422907	91.15079104	93.69872599	74.86161839
CG5493	0	0.061208208	0	0	0.063838354	0		Fkbp4	97.52727871	88.38426169	99.89284982	80.40590329	92.72289216	93.05383776	57.13483845	60.71914218	52.31443407
CG5500	8.291275205	7.780211606	6.569321665	8.421146219	7.947565407	9.581749658		Fkbp5	8.88373733	8.218063052	11.64508195	9.686930323	11.99519273	7.860088619	6.021180064	6.399003298	5.909651178
CG5506	2449.180414	2750.039146	3465.781629	3237.412835	3747.367519	4029.991919		Fkbp6	0	0	0	0	0	0	0	0.002865599	0
CG5509	0.126737151	0.150083972	0.038111702	0.040116708	0.078266577	0.152255148		Fkbp7	17.0264596	14.80119288	11.75365207	13.83925635	15.50230104	13.64894469	27.12177791	33.02314125	25.51758148
CG5510	25.66867745	24.33258441	22.56201582	30.78730562	32.53881208	33.20640611		Fkbp8	100.9705038	81.91521328	78.55166348	75.90121136	54.10352467	82.14334395	89.08420178	104.3464161	85.88285343
CG5515	22.35980093	18.75308624	19.04832417	20.41832899	24.66012667	25.05831954		Fkbp9	70.77673801	67.63441313	55.92480222	38.06758663	56.45998481	34.18790158	123.0625519	122.6118039	125.0983665
CG5516	7.941986402	7.52853406	7.474827962	11.67519875	14.11244814	11.31855568		Fkbpl	11.67258685	11.88786639	9.751342282	23.89620283	10.98937285	24.5082171	11.81011256	12.21447773	9.547124737
CG5521	6.771586796	5.769141051	5.719241316	8.192684736	8.714339348	7.146370282		Fkrp	6.260559473	6.807208873	6.800587948	7.903967348	7.69825708	7.71879104	7.135860551	6.352513724	7.556283059
CG5522	7.262103058	7.420195401	9.571937816	10.09789475	8.896625339	7.180549839		Fktn	1.076101925	2.396525457	2.133156149	4.015522502	3.448779917	2.611921934	2.825098857	1.665493911	4.328975635
CG5527	0.158394427	0.128956423	0.142894515	0.137877672	0.09781654	0.166500674		Flacc1	0.081484563	0.169506838	0.031885809	0.016991772	0.051108877	0.015576447	0.346236826	0.105658123	0.215961422
CG5532	98.00795979	94.08882717	92.23210855	76.79741762	89.93041192	81.59879643		Flad1	10.87108391	9.442580317	9.934186178	13.59712654	9.018759297	12.82701628	8.436306123	9.151567791	8.495237961
CG5535	7.606657791	9.846417198	19.33367151	23.30927519	25.29900619	27.93721148		Flcn	26.41209169	26.68938649	24.31734975	34.99317454	26.81779516	31.69315582	25.15091473	27.1026217	25.11841928
CG5538	0.60626421	0.683430197	0.25243263	0.154999119	0.345598799	1.575720394		Flg2	0	0.002937909	0.003039563	0.012958133	0.012992084	0	0	0	0
CG5541	57.90440938	50.24692296	57.38300431	65.52501003	78.37518168	72.17128674		Flii	48.62069116	50.00658092	48.53075638	48.36892715	42.35548177	47.64409885	46.56376094	50.17408943	49.62680795
CG5543	3.879711479	2.504886234	3.461310792	5.030075104	5.689198545	6.010981135		Flna	207.6958703	264.4373372	327.9305995	251.5483161	307.4354786	205.7102219	223.8091622	201.9389515	262.6974964
CG5550	303.5867288	651.7422102	1141.946014	464.8772483	539.8411678	322.1079791		Flnb	76.79302204	94.41718676	163.6310377	144.54485	137.6666466	91.96664868	111.7568811	99.68650606	129.0354633
CG5554	55.93815032	52.69941769	55.73084318	58.95941991	62.27075872	60.41058976		Flnc	0.166715666	0.210186272	0.287813297	0.657804572	1.076431833	0.721740842	0.474073816	0.469285834	0.575522069
CG5555	10.99223541	10.5058425	8.15568754	10.71699799	12.71099281	13.13054526		Flot1	22.65838381	20.08476558	14.19398679	21.4818383	16.18600093	28.02331123	20.45542371	23.84094748	19.40146598
CG5561	0.14191618	0	0.025605754	0	0	0		Flot2	60.96228623	59.0532735	43.43205029	17.70972622	28.85082045	42.04317852	58.24012431	61.94518391	59.5644884
CG5565	0.328727287	0.058392543	0.029655921	0.093648239	0.274057647	0.08885591		Flrt1	0	0	0	0	0	0	0	0	0
CG5567	39.40485638	39.52472483	38.73717213	39.65639396	50.06460124	51.96732386		Flrt2	4.041515653	7.684474622	8.578025867	15.0600319	13.03577877	11.34219478	5.475736657	3.631468918	6.524614519
CG5568	1.11808562	0	0.01461846	2.23119013	0.060041236	0.598603342		Flrt3	26.71813567	29.3450922	31.30296567	28.67992048	41.96685057	20.47597351	58.80609709	48.71920004	58.62944612
CG5569	16.28321311	14.39104602	14.83416766	19.90763141	18.19662516	18.67259883		Flt1	0.120506128	0.179057689	0.406594843	1.143618714	0.485897426	1.600748967	0.329398135	0.305223074	0.314260374
CG5577	16.09893993	18.34373932	18.87803766	15.70925392	17.30104036	19.57698729		Flt3	0.045804859	0.021655627	0.007468311	0.055717508	0.255375965	0.459688792	0.084621677	0.070706577	0.028904342
CG5589	2.595171188	2.161685321	3.055486632	5.20723231	4.726456309	6.552450222		Flt3lg	4.756723124	4.28856971	3.922920787	3.806157024	2.775366891	5.68304315	4.853702008	4.738606728	4.450114144
CG5590	88.4360567	87.65163013	82.49696882	79.01262639	79.13285969	71.92111712		Flt4	0	0	0.013521105	0	0	0	0.031917596	0.025602335	0.052330257
CG5597	14.20402022	16.17289389	15.39509786	17.19585258	19.05038252	14.3446277		Flvcr2	3.010783942	3.600462809	2.330317327	7.829425035	3.526918251	8.573796807	4.318915218	4.338662401	4.568146039
CG5599	12.86946257	10.96001838	9.14780613	12.31514368	8.872030719	9.881517674		Flywch1	11.31876797	12.14316849	10.19971156	12.61968606	8.019575617	9.435745279	12.3460032	13.38386615	11.98834185
CG5608	10.54282904	10.01330635	10.60667017	12.10816648	12.22039819	12.78162966		Fmc1	6.627476221	5.073025023	4.520815874	5.476336332	5.372858939	6.937768225	3.789765327	3.779017776	2.773875746
CG5611	3.220475486	3.480365456	2.641210262	3.079562757	2.732869634	3.956834457		Fmn1	1.265713908	2.054409878	1.884591991	3.933684224	1.892013855	2.789514795	1.818804403	1.261455384	2.187009976
CG5612	1.027409106	0.657003295	0.945407941	1.131733069	1.884396374	1.629241214		Fmn2	0	0	0	0	0	0.004263853	0	0	0
CG5613	3.837857983	3.199441103	2.912330882	3.683916423	6.994703219	4.843621138		Fmnl1	0.75632081	0.636480726	1.198624568	0.441598329	1.083169347	0.889148355	0.551916304	0.518366924	0.515443835
CG5618	71.9904066	75.139005	69.25487549	62.64716394	55.14440853	66.21664605		Fmnl2	3.317598903	5.388600134	4.690623902	11.33660452	6.75059087	7.614866204	1.990826443	1.218622447	2.315087918
CG5626	0.664597944	0.405810553	0.54335376	1.084711666	0.654111209	1.122766832		Fmnl3	7.831700282	7.27677935	7.096269646	4.990103837	5.749391004	4.678419311	4.847981594	5.150583065	4.420822927
CG5639	2.811788416	2.486532916	3.029719633	2.50284516	4.303548886	2.839869043		Fmo1	2.769351233	2.723331938	0.961763971	1.73245768	3.170019278	1.124941757	1.995320779	1.500491082	1.716967772
CG5641	8.461801608	6.910982098	7.265374806	10.9436029	11.41083684	11.24206277		Fmo13	0	0	0	0	0	0.017867954	0	0	0
CG5644	0.27131522	0.128518168	0.065270742	0.32634661	0.871264263	0.635589647		Fmo2	0.86602295	1.08712963	0.584283348	2.615435615	2.341328818	1.14170647	0.634452805	0.636148858	0.876265878
CG5645	3.733982716	4.107899474	4.54912108	6.384592389	4.984554488	6.545751084		Fmo3	0.159023977	0.138800076	0.035900676	0.089279272	0.127875988	0.093534604	0.067797018	0.113297094	0.127366362
CG5646	18.31695299	22.81465017	32.39069568	31.43829512	30.87041594	28.16376369		Fmo4	75.3269746	78.15666793	40.48219371	74.11763419	64.48871842	31.27760312	82.70947938	81.74477221	77.11541013
CG5653	0	0	0	0	0	0.01907092		Fmo5	0.052195311	0.019741524	0	0.021768316	0.010912675	0	0.134998706	0.077348338	0.088929695
